ID_EVALUACION,CODIGO_AUDITOR,COD_PROY,Fecha de ejecucion,RESULTADO,TITULO_CUESTIONARIO
1959322,C_MARRERO,MAKRO,19/02/2014,"0,9685",MAKRO - DESVIACIONES
1959324,M_CASTANO,MAKRO,12/02/2014,"0,9363",MAKRO - AUDITOR�A APPCC
1959325,M_CASTANO,MAKRO,12/02/2014,"0,9363",MAKRO - DESVIACIONES
1959327,c_heras,MAKRO,24/04/2014,"0,8912",MAKRO - AUDITOR�A APPCC
1959328,c_heras,MAKRO,24/04/2014,"0,8912",MAKRO - DESVIACIONES
1959330,M_CASTANO,MAKRO,13/03/2014,"0,9288",MAKRO - AUDITOR�A APPCC
1959331,M_CASTANO,MAKRO,13/03/2014,"0,9288",MAKRO - DESVIACIONES
1959333,M_CASTANO,MAKRO,08/04/2014,"0,9373",MAKRO - AUDITOR�A APPCC
1959334,M_CASTANO,MAKRO,08/04/2014,"0,9373",MAKRO - DESVIACIONES
1959336,C_MBRITO,MAKRO,19/03/2014,"0,9487",MAKRO - AUDITOR�A APPCC
1959337,C_MBRITO,MAKRO,19/03/2014,"0,9487",MAKRO - DESVIACIONES
1959339,S_SANCHEZC,MAKRO,11/02/2014,"0,9665",MAKRO - AUDITOR�A APPCC
1959340,S_SANCHEZC,MAKRO,11/02/2014,"0,9665",MAKRO - DESVIACIONES
1959342,S_SANCHEZC,MAKRO,18/03/2014,"0,9685",MAKRO - AUDITOR�A APPCC
1959343,S_SANCHEZC,MAKRO,18/03/2014,"0,9685",MAKRO - DESVIACIONES
1959345,JL_EGIELOR,MAKRO,12/02/2014,"0,9162",MAKRO - AUDITOR�A APPCC
1959346,JL_EGIELOR,MAKRO,12/02/2014,"0,9162",MAKRO - DESVIACIONES
1959348,JL_EGIELOR,MAKRO,22/04/2014,"0,938",MAKRO - AUDITOR�A APPCC
1959349,JL_EGIELOR,MAKRO,22/04/2014,"0,938",MAKRO - DESVIACIONES
1959351,M_DELGADO,MAKRO,05/02/2014,"0,8928",MAKRO - AUDITOR�A APPCC
1959352,M_DELGADO,MAKRO,05/02/2014,"0,8928",MAKRO - DESVIACIONES
1959354,M_DELGADO,MAKRO,04/03/2014,"0,9579",MAKRO - AUDITOR�A APPCC
1959355,M_DELGADO,MAKRO,04/03/2014,"0,9579",MAKRO - DESVIACIONES
1959357,S_SANCHEZC,MAKRO,05/02/2014,"0,9286",MAKRO - AUDITOR�A APPCC
1959358,S_SANCHEZC,MAKRO,05/02/2014,"0,9286",MAKRO - DESVIACIONES
1959360,c_heras,MAKRO,11/02/2014,"0,9032",MAKRO - AUDITOR�A APPCC
1959361,c_heras,MAKRO,11/02/2014,"0,9032",MAKRO - DESVIACIONES
1959363,C_MBRITO,MAKRO,26/03/2014,"0,9446",MAKRO - AUDITOR�A APPCC
1959364,C_MBRITO,MAKRO,26/03/2014,"0,9446",MAKRO - DESVIACIONES
1959366,C_MARRERO,MAKRO,27/02/2014,"0,9143",MAKRO - AUDITOR�A APPCC
1959367,C_MARRERO,MAKRO,27/02/2014,"0,9143",MAKRO - DESVIACIONES
1959370,M_CASTANO,MAKRO,19/02/2014,"0,9167",MAKRO - AUDITOR�A APPCC
1959371,M_CASTANO,MAKRO,19/02/2014,"0,9167",MAKRO - DESVIACIONES
1959373,S_SANCHEZC,MAKRO,20/03/2014,"0,9452",MAKRO - AUDITOR�A APPCC
1959374,S_SANCHEZC,MAKRO,20/03/2014,"0,9452",MAKRO - DESVIACIONES
1959376,S_SANCHEZC,MAKRO,19/03/2014,"0,9539",MAKRO - AUDITOR�A APPCC
1959377,S_SANCHEZC,MAKRO,19/03/2014,"0,9539",MAKRO - DESVIACIONES
1959379,M_DELGADO,MAKRO,06/03/2014,"0,9088",MAKRO - AUDITOR�A APPCC
1959380,M_DELGADO,MAKRO,06/03/2014,"0,9088",MAKRO - DESVIACIONES
1959382,JL_EGIELOR,MAKRO,08/04/2014,"0,9182",MAKRO - AUDITOR�A APPCC
1959383,JL_EGIELOR,MAKRO,08/04/2014,"0,9182",MAKRO - DESVIACIONES
1959385,M_CASTANO,MAKRO,20/03/2014,"0,9313",MAKRO - AUDITOR�A APPCC
1959386,M_CASTANO,MAKRO,20/03/2014,"0,9313",MAKRO - DESVIACIONES
1959388,S_SANCHEZC,MAKRO,26/03/2014,"0,9655",MAKRO - AUDITOR�A APPCC
1959389,S_SANCHEZC,MAKRO,26/03/2014,"0,9655",MAKRO - DESVIACIONES
1959391,c_heras,MAKRO,19/02/2014,"0,9324",MAKRO - AUDITOR�A APPCC
1959392,c_heras,MAKRO,19/02/2014,"0,9324",MAKRO - DESVIACIONES
1959394,JL_EGIELOR,MAKRO,11/03/2014,"0,9456",MAKRO - AUDITOR�A APPCC
1959395,JL_EGIELOR,MAKRO,11/03/2014,"0,9456",MAKRO - DESVIACIONES
1959397,C_MARRERO,MAKRO,18/02/2014,"0,9264",MAKRO - AUDITOR�A APPCC
1959398,C_MARRERO,MAKRO,18/02/2014,"0,9264",MAKRO - DESVIACIONES
1959400,M_DELGADO,MAKRO,11/03/2014,"0,9072",MAKRO - AUDITOR�A APPCC
1959401,M_DELGADO,MAKRO,11/03/2014,"0,9072",MAKRO - DESVIACIONES
1959403,JL_EGIELOR,MAKRO,26/02/2014,"0,9518",MAKRO - AUDITOR�A APPCC
1959404,JL_EGIELOR,MAKRO,26/02/2014,"0,9518",MAKRO - DESVIACIONES
1959406,c_heras,MAKRO,13/02/2014,"0,9191",MAKRO - AUDITOR�A APPCC
1959407,c_heras,MAKRO,13/02/2014,"0,9191",MAKRO - DESVIACIONES
1959409,c_heras,MAKRO,04/03/2014,"0,9325",MAKRO - AUDITOR�A APPCC
1959410,c_heras,MAKRO,04/03/2014,"0,9325",MAKRO - DESVIACIONES
1959412,c_heras,MAKRO,25/02/2014,"0,9347",MAKRO - AUDITOR�A APPCC
1959413,c_heras,MAKRO,25/02/2014,"0,9347",MAKRO - DESVIACIONES
1959415,M_DELGADO,MAKRO,12/02/2014,"0,9285",MAKRO - AUDITOR�A APPCC
1959416,M_DELGADO,MAKRO,12/02/2014,"0,9285",MAKRO - DESVIACIONES
1959420,30048,0010_007,07/02/2014,"0,968",Cuestionario Foster's Home Delivery (0114)
1959421,31751,0010_007,07/02/2014,"0,952",Cuestionario Foster's Home Delivery (0114)
1959422,33422,433_001,13/02/2014,"0,846",Cuestionario Udon
1959423,32247,433_001,23/02/2014,"0,8957",Cuestionario Udon
1959424,33633,433_001,19/02/2014,"0,9351",Cuestionario Udon
1959425,33642,433_001,08/02/2014,"0,9628",Cuestionario Udon
1959426,30122,433_001,12/02/2014,"0,8996",Cuestionario Udon
1959427,29943,433_001,22/02/2014,"0,9302",Cuestionario Udon
1959428,2645,433_001,20/02/2014,"0,8457",Cuestionario Udon
1959429,31098,433_001,08/02/2014,"0,8187",Cuestionario Udon
1959462,33843,433_001,07/02/2014,"0,964",Cuestionario Udon
1959463,34061,433_001,08/02/2014,"0,7401",Cuestionario Udon
1959464,32708,433_001,18/02/2014,"0,8572",Cuestionario Udon
1959465,29664,433_001,09/02/2014,"0,858",Cuestionario Udon
1959466,33675,433_001,18/02/2014,"0,6855",Cuestionario Udon
1959467,32351,433_001,16/02/2014,"0,8752",Cuestionario Udon
1959468,32205,433_001,19/02/2014,"0,9438",Cuestionario Udon
1959469,34068,433_001,23/02/2014,"0,9076",Cuestionario Udon
1959470,29988,433_001,07/02/2014,"0,8646",Cuestionario Udon
1959471,29847,433_001,16/02/2014,"0,9571",Cuestionario Udon
1959472,31085,433_001,06/02/2014,"0,9291",Cuestionario Udon
1959473,32406,433_001,08/02/2014,"0,9496",Cuestionario Udon
1959474,34067,433_001,12/02/2014,"0,9882",Cuestionario Udon
1959475,32826,433_001,08/02/2014,"0,9445",Cuestionario Udon
1959476,29889,433_001,21/02/2014,"0,9943",Cuestionario Udon
1959477,31724,433_001,22/02/2014,"0,9714",Cuestionario Udon
1959478,30045,433_001,26/02/2014,"0,8772",Cuestionario Udon
1959480,30549,433_001,11/02/2014,"0,9778",Cuestionario Udon
1959481,34190,433_001,08/02/2014,"0,9746",Cuestionario Udon
1959482,29890,433_001,17/02/2014,"0,9432",Cuestionario Udon
1959483,30103,433_001,08/02/2014,"0,809",Cuestionario Udon
1959484,31009,433_001,20/02/2014,"0,9623",Cuestionario Udon
1959485,58,433_001,08/02/2014,"0,8505",Cuestionario Udon
1959486,30064,433_001,06/02/2014,"0,9198",Cuestionario Udon
1959487,32585,433_001,22/02/2014,"0,8515",Cuestionario Udon
1959488,31082,433_001,10/02/2014,"0,885",Cuestionario Udon
1959489,29720,433_001,08/02/2014,"0,9798",Cuestionario Udon
1959490,29168,433_001,14/02/2014,"0,9029",Cuestionario Udon
1959491,31009,433_001,22/02/2014,"0,8951",Cuestionario Udon
1959492,30008,433_001,07/02/2014,"0,9579",Cuestionario Udon
1959493,30845,433_001,08/02/2014,"0,8988",Cuestionario Udon
1959495,34168,0383_001,04/02/2014,"0,633",Check_Muebles Boom
1959496,33560,0383_001,05/02/2014,"0,6931",Check_Muebles Boom
1959497,34168,0383_001,04/02/2014,"0,8394",Check_Muebles Boom
1959498,31936,0010_007,07/02/2014,"0,953",Cuestionario Foster's Home Delivery (0114)
1959499,R02747,0243_001,03/02/2014,1,TeleCable Mystery Enero 2014
1959500,33568,433_001,07/02/2014,"0,898",Cuestionario Udon
1959501,32158,433_001,08/02/2014,1,Cuestionario Udon
1959502,32923,0549_001,12/02/2014,"0,9091",Cuestionario Mercado Provenzal (FEB_14)
1959503,34105,0549_001,23/02/2014,"0,6861",Cuestionario Mercado Provenzal (FEB_14)
1959504,73,0518_001,24/02/2014,"0,9182",Cuestionario Feu Vert
1959509,34082,0405_001,12/02/2014,"0,8344",Cuestionario Vidal & Vidal_compra
1959510,34082,0405_001,15/02/2014,"0,956",Cuestionario Vidal & Vidal_devoluci�n
1959511,32451,0405_001,11/02/2014,"0,7875",Cuestionario Vidal & Vidal_compra
1959512,31955,0405_001,10/02/2014,"0,8403",Cuestionario Vidal & Vidal_compra
1959513,31955,0405_001,12/02/2014,"0,89",Cuestionario Vidal & Vidal_devoluci�n
1959514,31290,0405_001,11/02/2014,"0,8061",Cuestionario Vidal & Vidal_compra
1959515,31290,0405_001,14/02/2014,"0,7597",Cuestionario Vidal & Vidal_devoluci�n
1959516,33014,0405_001,10/02/2014,"0,8561",Cuestionario Vidal & Vidal_compra
1959517,33014,0405_001,13/02/2014,"0,934",Cuestionario Vidal & Vidal_devoluci�n
1959518,524,0405_001,18/02/2014,"0,8513",Cuestionario Vidal & Vidal_compra
1959519,524,0405_001,18/02/2014,"0,7304",Cuestionario Vidal & Vidal_devoluci�n
1959520,34178,0405_001,17/02/2014,"0,8367",Cuestionario Vidal & Vidal_compra
1959521,34178,0405_001,22/02/2014,"0,8292",Cuestionario Vidal & Vidal_devoluci�n
1959522,30238,0405_001,06/02/2014,"0,9083",Cuestionario Vidal & Vidal_compra
1959523,30238,0405_001,08/02/2014,"0,6792",Cuestionario Vidal & Vidal_devoluci�n
1959524,31328,0405_001,10/02/2014,"0,9267",Cuestionario Vidal & Vidal_compra
1959525,31328,0405_001,12/02/2014,"0,909",Cuestionario Vidal & Vidal_devoluci�n
1959526,30105,0405_001,07/02/2014,"0,962",Cuestionario Vidal & Vidal_compra
1959527,2645,0405_001,11/02/2014,"0,9291",Cuestionario Vidal & Vidal_compra
1959528,2645,0405_001,12/02/2014,"0,868",Cuestionario Vidal & Vidal_devoluci�n
1959529,33422,0405_001,12/02/2014,"0,7619",Cuestionario Vidal & Vidal_compra
1959530,33422,0405_001,15/02/2014,"0,8923",Cuestionario Vidal & Vidal_devoluci�n
1959531,33270,0405_001,05/02/2014,"0,7403",Cuestionario Vidal & Vidal_compra
1959533,33542,0405_001,13/02/2014,"0,9291",Cuestionario Vidal & Vidal_compra
1959534,33542,0405_001,13/02/2014,1,Cuestionario Vidal & Vidal_devoluci�n
1959535,31459,0405_001,05/02/2014,"0,6271",Cuestionario Vidal & Vidal_compra
1959536,31459,0405_001,07/02/2014,"0,53",Cuestionario Vidal & Vidal_devoluci�n
1959537,30409,0405_001,24/02/2014,"0,625",Cuestionario Vidal & Vidal_compra
1959538,30409,0405_001,25/02/2014,"0,574",Cuestionario Vidal & Vidal_devoluci�n
1959539,34134,0405_001,08/02/2014,"0,965",Cuestionario Vidal & Vidal_compra
1959540,34134,0405_001,14/02/2014,"0,8396",Cuestionario Vidal & Vidal_devoluci�n
1959541,29778,0405_001,13/02/2014,1,Cuestionario Vidal & Vidal_compra
1959542,29778,0405_001,15/02/2014,"0,794",Cuestionario Vidal & Vidal_devoluci�n
1959543,34175,0405_001,13/02/2014,"0,9645",Cuestionario Vidal & Vidal_compra
1959544,34175,0405_001,14/02/2014,1,Cuestionario Vidal & Vidal_devoluci�n
1959545,33568,0405_001,05/02/2014,"0,7824",Cuestionario Vidal & Vidal_compra
1959546,33568,0405_001,07/02/2014,"0,8254",Cuestionario Vidal & Vidal_devoluci�n
1959547,33946,0405_001,14/02/2014,"0,609",Cuestionario Vidal & Vidal_compra
1959548,33946,0405_001,17/02/2014,"0,5733",Cuestionario Vidal & Vidal_devoluci�n
1959549,30409,0549_001,21/02/2014,"0,7086",Cuestionario Mercado Provenzal (FEB_14)
1959550,34134,0549_001,15/02/2014,"0,8432",Cuestionario Mercado Provenzal (FEB_14)
1959551,3644,0549_001,12/02/2014,"0,9609",Cuestionario Mercado Provenzal (FEB_14)
1959552,31751,0549_001,23/02/2014,"0,8686",Cuestionario Mercado Provenzal (FEB_14)
1959553,33052,0549_001,20/02/2014,"0,975",Cuestionario Mercado Provenzal (FEB_14)
1959554,2581,0549_001,22/02/2014,"0,876",Cuestionario Mercado Provenzal (FEB_14)
1959555,33402,0549_001,20/02/2014,"0,6837",Cuestionario Mercado Provenzal (FEB_14)
1959556,31537,0549_001,21/02/2014,"0,8657",Cuestionario Mercado Provenzal (FEB_14)
1959557,29109,0549_001,21/02/2014,"0,8881",Cuestionario Mercado Provenzal (FEB_14)
1959558,2687,0549_001,15/02/2014,"0,904",Cuestionario Mercado Provenzal (FEB_14)
1959559,31098,0549_001,13/02/2014,"0,8633",Cuestionario Mercado Provenzal (FEB_14)
1959560,2581,0549_001,22/02/2014,"0,9375",Cuestionario Mercado Provenzal (FEB_14)
1959561,33289,0549_001,11/02/2014,"0,9464",Cuestionario Mercado Provenzal (FEB_14)
1959562,2337,0549_001,22/02/2014,1,Cuestionario Mercado Provenzal (FEB_14)
1959563,33571,0549_001,07/02/2014,"0,5918",Cuestionario Mercado Provenzal (FEB_14)
1959564,33270,0549_001,23/02/2014,"0,8477",Cuestionario Mercado Provenzal (FEB_14)
1959565,2645,0549_001,04/02/2014,"0,9112",Cuestionario Mercado Provenzal (FEB_14)
1959566,2581,0549_001,16/02/2014,"0,6625",Cuestionario Mercado Provenzal (FEB_14)
1959567,34178,0549_001,12/02/2014,"0,8524",Cuestionario Mercado Provenzal (FEB_14)
1959568,31751,0549_001,21/02/2014,"0,9305",Cuestionario Mercado Provenzal (FEB_14)
1959569,32709,0405_001,19/02/2014,"0,9822",Cuestionario Vidal & Vidal_compra
1959570,32709,0405_001,20/02/2014,"0,522",Cuestionario Vidal & Vidal_devoluci�n
1959571,30195,0405_001,18/02/2014,"0,945",Cuestionario Vidal & Vidal_compra
1959572,30195,0405_001,19/02/2014,"0,9313",Cuestionario Vidal & Vidal_devoluci�n
1959573,30579,0405_001,22/02/2014,"0,7231",Cuestionario Vidal & Vidal_compra
1959574,30579,0405_001,22/02/2014,"0,6687",Cuestionario Vidal & Vidal_devoluci�n
1959575,34215,0405_001,11/02/2014,"0,5415",Cuestionario Vidal & Vidal_compra
1959576,34215,0405_001,13/02/2014,"0,6765",Cuestionario Vidal & Vidal_devoluci�n
1959577,31056,0405_001,05/02/2014,"0,8092",Cuestionario Vidal & Vidal_compra
1959578,34053,0405_001,11/02/2014,"0,7229",Cuestionario Vidal & Vidal_compra
1959579,34053,0405_001,14/02/2014,"0,7024",Cuestionario Vidal & Vidal_devoluci�n
1959580,34068,0405_001,21/02/2014,"0,76",Cuestionario Vidal & Vidal_compra
1959581,34068,0405_001,22/02/2014,"0,5375",Cuestionario Vidal & Vidal_devoluci�n
1959582,34016,0405_001,18/02/2014,"0,7707",Cuestionario Vidal & Vidal_compra
1959583,34016,0405_001,21/02/2014,"0,588",Cuestionario Vidal & Vidal_devoluci�n
1959584,31767,0405_001,18/02/2014,"0,9394",Cuestionario Vidal & Vidal_compra
1959585,31767,0405_001,20/02/2014,"0,9007",Cuestionario Vidal & Vidal_devoluci�n
1959586,33562,0405_001,11/02/2014,"0,9417",Cuestionario Vidal & Vidal_compra
1959587,33562,0405_001,14/02/2014,"0,98",Cuestionario Vidal & Vidal_devoluci�n
1959588,1250,0405_001,20/02/2014,"0,9083",Cuestionario Vidal & Vidal_compra
1959589,1250,0405_001,21/02/2014,"0,956",Cuestionario Vidal & Vidal_devoluci�n
1959590,1250,0405_001,18/02/2014,"0,9113",Cuestionario Vidal & Vidal_compra
1959591,1250,0405_001,18/02/2014,"0,97",Cuestionario Vidal & Vidal_devoluci�n
1959592,33201,0405_001,11/02/2014,"0,847",Cuestionario Vidal & Vidal_compra
1959593,33201,0405_001,13/02/2014,"0,799",Cuestionario Vidal & Vidal_devoluci�n
1959594,33611,0405_001,12/02/2014,"0,5419",Cuestionario Vidal & Vidal_compra
1959595,33844,0405_001,14/02/2014,"0,7758",Cuestionario Vidal & Vidal_compra
1959596,33844,0405_001,15/02/2014,"0,64",Cuestionario Vidal & Vidal_devoluci�n
1959597,29100,0405_001,13/02/2014,"0,826",Cuestionario Vidal & Vidal_compra
1959598,29100,0405_001,14/02/2014,"0,7424",Cuestionario Vidal & Vidal_devoluci�n
1959599,33427,0549_001,07/02/2014,"0,8126",Cuestionario Mercado Provenzal (FEB_14)
1959600,33913,0549_001,15/02/2014,"0,7074",Cuestionario Mercado Provenzal (FEB_14)
1959601,33147,0549_001,13/02/2014,"0,7878",Cuestionario Mercado Provenzal (FEB_14)
1959602,34024,0549_001,14/02/2014,"0,9875",Cuestionario Mercado Provenzal (FEB_14)
1959603,2946,0405_001,11/02/2014,"0,9822",Cuestionario Vidal & Vidal_compra
1959604,2946,0405_001,15/02/2014,1,Cuestionario Vidal & Vidal_devoluci�n
1959605,34024,0405_001,11/02/2014,"0,8905",Cuestionario Vidal & Vidal_compra
1959606,34024,0405_001,12/02/2014,"0,975",Cuestionario Vidal & Vidal_devoluci�n
1959607,34070,0405_001,14/02/2014,"0,9357",Cuestionario Vidal & Vidal_compra
1959608,34070,0405_001,15/02/2014,"0,8783",Cuestionario Vidal & Vidal_devoluci�n
1959609,32476,0549_001,20/02/2014,"0,9385",Cuestionario Mercado Provenzal (FEB_14)
1959610,2423,0549_001,22/02/2014,"0,9203",Cuestionario Mercado Provenzal (FEB_14)
1959611,33201,0549_001,19/02/2014,"0,9875",Cuestionario Mercado Provenzal (FEB_14)
1959612,33612,0549_001,22/02/2014,"0,8394",Cuestionario Mercado Provenzal (FEB_14)
1959613,33611,0549_001,17/02/2014,"0,6514",Cuestionario Mercado Provenzal (FEB_14)
1959614,33612,0549_001,22/02/2014,"0,8952",Cuestionario Mercado Provenzal (FEB_14)
1959615,34013,0549_001,21/02/2014,"0,9073",Cuestionario Mercado Provenzal (FEB_14)
1959616,31274,0549_001,14/02/2014,"0,8154",Cuestionario Mercado Provenzal (FEB_14)
1959617,33638,0549_001,20/02/2014,"0,6638",Cuestionario Mercado Provenzal (FEB_14)
1959618,32790,0549_001,27/02/2014,"0,901",Cuestionario Mercado Provenzal (FEB_14)
1959619,31094,0549_001,18/02/2014,"0,9077",Cuestionario Mercado Provenzal (FEB_14)
1959620,33765,0549_001,22/02/2014,1,Cuestionario Mercado Provenzal (FEB_14)
1959621,66,0549_001,10/02/2014,"0,8769",Cuestionario Mercado Provenzal (FEB_14)
1959622,31767,0549_001,23/02/2014,1,Cuestionario Mercado Provenzal (FEB_14)
1959625,48,0549_001,19/02/2014,"0,9124",Cuestionario Mercado Provenzal (FEB_14)
1959626,33464,0549_001,08/02/2014,"0,9562",Cuestionario Mercado Provenzal (FEB_14)
1959627,48,0549_001,18/02/2014,"0,7936",Cuestionario Mercado Provenzal (FEB_14)
1959628,61,0549_001,15/02/2014,"0,7063",Cuestionario Mercado Provenzal (FEB_14)
1959629,31208,0549_001,19/02/2014,"0,8327",Cuestionario Mercado Provenzal (FEB_14)
1959630,61,0549_001,15/02/2014,"0,6384",Cuestionario Mercado Provenzal (FEB_14)
1959631,1118,0549_001,27/02/2014,"0,6205",Cuestionario Mercado Provenzal (FEB_14)
1959632,33562,0549_001,22/02/2014,"0,7564",Cuestionario Mercado Provenzal (FEB_14)
1959633,61,0549_001,27/02/2014,"0,8466",Cuestionario Mercado Provenzal (FEB_14)
1959634,48,0549_001,23/02/2014,"0,9317",Cuestionario Mercado Provenzal (FEB_14)
1959635,48,0549_001,19/02/2014,"0,9562",Cuestionario Mercado Provenzal (FEB_14)
1959636,31208,0549_001,23/02/2014,"0,7686",Cuestionario Mercado Provenzal (FEB_14)
1959637,33562,0549_001,15/02/2014,"0,9167",Cuestionario Mercado Provenzal (FEB_14)
1959639,29559,0549_001,12/02/2014,"0,8075",Cuestionario Mercado Provenzal (FEB_14)
1959641,r02401,0524_004,04/02/2014,"0,6141",Cuestionario Seat Ibiza ITECH 1� Trim 2014
1959642,r02401,0524_004,04/02/2014,"0,736",Cuestionario Seat Ibiza ITECH 1� Trim 2014
1959643,r02401,0524_004,04/02/2014,"0,6174",Cuestionario Comp. Seat Ibiza ITECH 1� Trim 2014
1959644,r02401,0524_004,04/02/2014,"0,6448",Cuestionario Seat Ibiza ITECH 1� Trim 2014
1959645,r02401,0524_004,04/02/2014,"0,5408",Cuestionario Seat Ibiza ITECH 1� Trim 2014
1959649,R29994,0225_001,06/02/2014,"0,604",Perfumeries Gotta Mystery_2011_catala
1959650,R29994,0225_001,06/02/2014,"0,7833",Perfumeries Gotta Mystery_2011_catala
1959651,r02746,0457_002,19/02/2014,"0,85",MYSTERY SHOPPER SERVICIO FFQQ P6 (FEB_14)
1959652,2717,0457_002,21/02/2014,1,MYSTERY SHOPPER FFQQ P6 (FEB_14)
1959653,r02746,0457_002,19/02/2014,1,MYSTERY SHOPPER SERVICIO FFQQ P6 (FEB_14)
1959654,2717,0457_002,15/02/2014,1,MYSTERY SHOPPER FFQQ P6 (FEB_14)
1959655,R00141,0457_002,21/02/2014,"0,9",MYSTERY SHOPPER FFQQ P6 (FEB_14)
1959656,32679,0457_002,17/02/2014,"0,9167",MYSTERY SHOPPER FFQQ P6 (FEB_14)
1959657,r02743,0457_002,21/02/2014,1,MYSTERY SHOPPER FFQQ P6 (FEB_14)
1959658,2715,0457_002,20/02/2014,"0,9667",MYSTERY SHOPPER FFQQ P6 (FEB_14)
1959659,33063,0457_002,21/02/2014,"0,75",MYSTERY SHOPPER SERVICIO FFQQ P6 (FEB_14)
1959660,R32801,0457_002,18/02/2014,"0,6833",MYSTERY SHOPPER FFQQ P6 (FEB_14)
1959661,R00141,0457_002,20/02/2014,"0,85",MYSTERY SHOPPER SERVICIO FFQQ P6 (FEB_14)
1959662,33063,0457_002,18/02/2014,"0,9333",MYSTERY SHOPPER FFQQ P6 (FEB_14)
1959663,34025,0457_002,18/02/2014,"0,9667",MYSTERY SHOPPER FFQQ P6 (FEB_14)
1959664,33590,0457_002,20/02/2014,1,MYSTERY SHOPPER FFQQ PDV 2.0 P6 (FEB_14)
1959665,33056,0457_002,18/02/2014,"0,93",MYSTERY SHOPPER FFQQ PDV 2.0 P6 (FEB_14)
1959666,32917,0457_002,18/02/2014,"0,955",MYSTERY SHOPPER FFQQ PDV 2.0 P6 (FEB_14)
1959667,r02746,0457_001,24/02/2014,"0,6",MYSTERY SHOPPER SERVICIO TTPP P6 (FEB_14)
1959668,33568,0457_001,18/02/2014,"0,9",MYSTERY SHOPPER TTPP P6 (FEB_14)
1959669,333,0457_001,13/02/2014,"0,895",MYSTERY SHOPPER TTPP PDV 2.0 P6 (FEB_14)
1959672,33564,0457_001,20/02/2014,"0,735",MYSTERY SHOPPER TTPP PDV 2.0 P6 (FEB_14)
1959673,34194,0457_003,06/02/2014,"0,95",MYSTERY SHOPPER ESPECIALISTA P6 (FEB_14)
1959674,29590,0457_003,10/02/2014,"0,5667",MYSTERY SHOPPER ESPECIALISTA P6 (FEB_14)
1959675,33940,0457_003,14/02/2014,"0,6333",MYSTERY SHOPPER ESPECIALISTA P6 (FEB_14)
1959676,34195,0457_003,06/02/2014,"0,8133",MYSTERY SHOPPER ESPECIALISTA P6 (FEB_14)
1959677,33940,0457_003,14/02/2014,1,MYSTERY SHOPPER ESPECIALISTA P6 (FEB_14)
1959678,33940,0457_003,14/02/2014,"0,95",MYSTERY SHOPPER ESPECIALISTA P6 (FEB_14)
1959679,29590,0457_003,10/02/2014,"0,8167",MYSTERY SHOPPER ESPECIALISTA P6 (FEB_14)
1959680,34195,0457_003,08/02/2014,"0,83",MYSTERY SHOPPER ESPECIALISTA P6 (FEB_14)
1959681,33940,0457_003,21/02/2014,"0,6633",MYSTERY SHOPPER ESPECIALISTA P6 (FEB_14)
1959682,33415,0457_003,08/02/2014,1,MYSTERY SHOPPER ESPECIALISTA P6 (FEB_14)
1959683,34195,0457_003,11/02/2014,"0,7833",MYSTERY SHOPPER ESPECIALISTA P6 (FEB_14)
1959684,32777,0457_003,19/02/2014,"0,95",MYSTERY SHOPPER ESPECIALISTA P6 (FEB_14)
1959685,34195,0457_003,13/02/2014,"0,3133",MYSTERY SHOPPER ESPECIALISTA P6 (FEB_14)
